,Release_date,Title,movie_id,Director,movie_summary,genre
526,2009-12-04,Pinju Manasu,13605994,['D.Jairam'],"['Thulasi', '(Saravanan),', 'an', 'orphan,', 'works', 'as', 'a', 'peon', 'in', 'an', 'engineering', 'college.', 'He', 'and', 'the', 'college', 'professor', 'Devi', '(Tharsha),', 'who', 'hails', 'from', 'a', 'rich', 'family,', 'fall', 'in', 'love', 'with', 'each', 'other', 'and', 'they', 'get', 'married', 'secretly.', 'However,', 'their', 'marriage', 'is', 'rejected', 'by', ""Devi's"", 'father', '(Nizhalgal', 'Ravi),', 'a', 'powerful', 'minister,', 'and', 'the', 'two', 'then', 'go', 'live', 'in', 'Chennai.', 'Six', 'years', 'later,', 'Thulasi', 'and', 'Devi', ""don't"", 'have', 'children', 'thus', 'Devi', 'feels', 'depressed', 'about', 'it.', 'Thereafter,', 'Devi', 'becomes', 'pregnant', 'and', 'gives', 'birth', 'to', 'a', 'baby', 'boy', 'but', 'the', 'doctor', 'tells', 'them', 'that', ""Devi's"", 'womb', 'was', 'damaged', 'after', 'childbirth', 'and', 'she', 'cannot', 'have', 'another', 'child.', 'The', 'years', 'passed', 'and', 'they', 'are', 'now', 'living', 'happily', 'with', 'their', 'seven-year-old', 'son', 'Kannan', '(Master', 'Varun).', 'Thulasi', 'and', 'Devi', 'spoil', 'Kannan,', 'therefore,', 'Kannan', 'becomes', 'an', 'undisciplined', 'kid.', 'One', 'day,', 'Kannan', 'bunks', 'the', 'classes', 'and', 'decides', 'to', 'spend', 'his', 'day', 'outside.', 'His', 'school', 'informs', 'the', 'couple', 'that', 'their', 'kid', 'had', 'not', 'shown', 'up', 'to', 'school.', 'Thulasi', 'and', 'Devi', 'then', 'desperately', 'search', 'for', 'him.', 'Meanwhile,', 'some', 'people', 'take', 'advantage', 'of', ""Kannan's"", 'innocence:', 'Kannan', 'is', 'forced', 'to', 'beg', 'by', 'rowdies', 'and', 'he', 'is', 'even', 'kidnapped', 'by', 'child', 'traffickers.', 'Kannan', 'is', 'then', 'adopted', 'by', 'an', 'old', 'couple', 'who', 'have', 'no', 'children', '(Kottai', 'Perumal', 'and', 'Pasi', 'Sathya)', 'and', 'they', 'take', 'care', 'of', 'him.', 'But', 'as', 'the', 'days', 'passed', 'by,', 'the', 'police', 'tell', 'the', 'parents', 'that', 'the', 'chance', 'to', 'find', 'their', 'kid', 'had', 'decreased.', 'In', 'the', 'meantime,', 'the', 'child', 'traffickers', 'kidnap', 'him', 'once', 'again', 'but', 'Kannan', 'manages', 'to', 'escape.', 'A', 'wounded', 'and', 'starving', 'Kannan', 'enters', 'his', 'house', 'in', 'the', 'middle', 'of', 'the', 'night', 'and', 'starts', 'eating', 'the', 'food', 'he', 'has', 'found', 'in', 'the', 'kitchen.', 'Thulasi', 'and', 'Devi', 'are', 'awakened', 'by', 'the', 'noise', 'and', 'find', 'their', 'son', 'in', 'a', 'pitiful', 'state.', 'The', 'food', 'eaten', 'by', 'Kannan', 'was', 'poisonous,', 'the', 'couple', 'was', 'so', 'devastated', 'after', 'the', 'loss', 'of', 'the', 'child', 'that', 'they', 'decided', 'to', 'commit', 'suicide.', 'The', 'film', 'ends', 'with', 'Kannan', 'dying', 'in', 'the', 'lap', 'of', 'his', 'helpless', 'parents.']",['Drama']
527,2009-12-04,Renigunta,6779222,['R.Panneerselvam'],"['Five', 'young', 'boys', 'escape', 'from', 'Madurai', 'juvenile', 'jail', 'and', 'go', 'to', 'Mumbai', 'and', 'on', 'the', 'way', 'get', 'down', 'at', 'a', 'place', 'called', 'Renigunta.', 'What', 'happens', 'to', 'the', 'youngsters', 'there', 'forms', 'the', 'crux', 'of', 'the', 'story.']","['Action', ' Crime']"
528,2009-12-19,Kandhakottai,7169860,['S.Sakthivel'],"['Siva', '(Nakul)', 'is', 'a', 'nice', 'guy', 'who', ""doesn't"", 'believe', 'in', 'the', 'concept', 'of', 'love.', 'True', 'to', 'his', 'hatred,', 'he', 'also', ""doesn't"", 'hesitate', 'to', 'go', 'and', 'break', 'up', 'love', 'birds.', 'Pooja', '(Poorna)', 'on', 'the', 'other', 'hand', 'believes', 'strongly', 'in', 'the', 'force', 'of', 'love', 'and', 'does', 'whatever', 'she', 'can', 'to', 'ensure', 'that', 'lovers', 'get', 'united.', 'The', 'story', 'takes', 'a', 'turn', 'when', ""Siva's"", 'sister', 'falls', 'in', 'love', 'with', ""Pooja's"", 'cousin.', 'As', 'expected,', 'Siva', 'tries', 'to', 'break', 'the', 'couple', 'while', 'Pooja', 'unites', 'them.', 'Finally,', 'Siva', 'gives', 'up', 'and', 'at', 'the', 'same', 'time,', 'he', 'develops', 'feelings', 'for', 'Pooja.', 'What', 'happens', 'from', 'there', 'forms', 'the', 'rest', 'of', 'the', 'story.']","['Action', ' Romance']"
529,2009-12-25,Enakkul Oru Kadhal,13605848,['M.Booman'],"['Life', 'changes', 'for', '5', 'carefree', 'college', 'friends', 'when', 'one', 'of', 'them', 'falls', 'in', 'love', 'with', 'a', 'beautiful', 'girl.']",['Drama']
530,2009-12-25,Odipolama,6767754,['Kanmani'],"['Watch', 'the', 'full', 'movie,', 'Odipolama,', 'only', 'on', 'Eros', 'Now.', 'Odipolama', 'a', '2006', 'Indian', 'Tamil', 'film,', 'directed', 'by', 'Somavijayaprakash.', 'The', 'film', 'stars', 'Parimal,', 'Namitha,', 'Sandhya,', 'Kota', 'Srinivasa', 'Rao', 'in', 'lead', 'roles.', 'The', 'film', 'had', 'musical', 'score', 'by', 'Baamaran.']",['Romance']
531,2009-12-31,Naai Kutty,13600376,['Sathaji'],"['In', 'a', 'slum', 'in', 'Chennai,', 'Naai', 'Kutty', '(Selvin),', 'an', 'orphan,', 'is', 'brought', 'up', 'by', 'a', 'cycle', 'rickshaw', 'puller.', 'He', 'spends', 'his', 'time', 'drinking', 'alcohol', 'in', 'the', 'company', 'of', 'his', 'friend', 'Maari', '(Soori),', 'and', 'he', 'does', 'not', 'go', 'for', 'any', 'work.', 'Malli', '(Nicole)', 'sells', 'flowers', 'in', 'a', 'temple', 'near', 'the', 'slum,', 'and', 'she', 'is', 'in', 'love', 'with', 'Naai', 'Kutty,', 'while', 'her', 'friend', 'Ammu', '(Sippy)', 'treats', 'him', 'like', 'her', 'brother.', 'After', 'the', 'death', 'of', 'his', 'adoptive', 'father,', 'Naai', 'Kutty', 'decides', 'to', 'ride', 'his', 'cycle', 'rickshaw.', 'Naai', 'Kutty', 'then', 'comes', 'in', 'contact', 'with', 'prostitutes', 'who', 'uses', 'his', 'rickshaw', 'and', 'he', 'gets', 'paid', 'handsomely', 'for', 'his', 'service.', 'Naai', 'Kutty', 'starts', 'to', 'carry', 'prostitutes', 'and', 'he', 'eventually', 'buys', 'an', 'auto', 'rickshaw.', 'One', 'day,', 'rowdies', 'try', 'to', 'misbehave', 'with', 'the', 'prostitutes', 'in', 'a', 'brothel,', 'Naai', 'Kutty', 'beats', 'the', 'rowdies', 'up', 'and', 'saves', 'the', 'prostitutes.', 'Impressed', 'by', 'his', 'strength,', 'the', 'kingpin', 'of', 'the', 'flesh', 'trade', 'Reddy', '(Jayakumaran)', 'hires', 'Naai', 'Kutty', 'as', 'his', 'henchman.', 'One', 'day,', 'Ammu', 'is', 'sold', 'by', 'her', 'father', 'to', 'Reddy,', 'Naai', 'Kutty', 'clashes', 'with', 'Reddy', 'to', 'save', 'her', 'and', 'he', 'quits', 'his', 'job', 'in', 'disgust.', 'Later,', 'Naai', 'Kutty', 'sells', 'his', 'auto', 'rickshaw', 'and', 'buys', 'a', 'van', 'to', 'start', 'a', 'new', 'life.', 'In', 'the', 'meantime,', 'Maari,', 'who', 'runs', 'in', 'the', 'councillor', 'election,', 'begs', 'Naai', 'Kutty', 'to', 'lend', 'him', 'money', 'for', 'the', 'election,', 'but', 'Naai', 'Kutty', 'refuses', 'because', 'he', 'has', 'run', 'out', 'of', 'money.', 'A', 'vengeful', 'Reddy', 'hatches', 'a', 'conspiracy', 'against', 'Naai', 'Kutty,', 'and', 'he', 'convinces', 'Maari', 'to', 'leave', 'Malli', 'to', 'him.', 'Malli', 'is', 'drugged,', 'and', 'wealthy', 'clients', 'rape', 'an', 'unconscious', 'Malli', 'in', 'the', 'brothel.', 'Naai', 'Kutty', 'then', 'meets', 'Reddy,', 'and', 'Reddy', 'gives', 'him', 'money', 'to', 'dispose', 'of', 'a', 'body.', 'At', 'the', 'cemetery,', 'a', 'drunk', 'Naai', 'Kutty', 'discovers', 'the', 'body', 'of', 'Malli,', 'and', 'he', 'is', 'in', 'shock.', 'The', 'slum', 'dwellers', 'who', 'come', 'across', 'Naai', 'Kutty', 'misunderstand', 'the', 'situation', 'and', 'beat', 'Naai', 'Kutty', 'to', 'death.', 'The', 'film', 'ends', 'with', 'Ammu', 'killing', 'Maari', 'for', 'betraying', 'Naai', 'Kutty.']",['Drama']
532,2010-01-01,Pugaippadam,4315658,['RajeshLingam'],"['Guru,', 'Nandha,', 'Bala,', 'Krishna,', 'KK', 'and', 'Gowri', 'are', 'a', 'group', 'of', 'college', 'friends.', 'Shiny', 'becomes', 'a', 'part', 'of', 'their', 'group.', 'Krishna', 'and', 'Shiny', 'are', 'in', 'love', 'with', 'each', 'other', 'but', 'decide', 'to', 'keep', 'that', 'a', 'secret.']",['Drama']
533,2010-01-01,Thunichal,4315542,['Majith'],"['An', 'obsessed', 'lover', 'sets', 'out', 'to', 'ruin', 'the', 'life', 'of', 'the', 'girl', 'he', ""can't"", 'have', 'by', 'creating', 'a', 'plan', 'and', 'going', 'to', 'the', 'extent', 'of', 'committing', 'a', 'murder.']",['Action']
534,2010-01-29,Goa,1421036,['VenkatPrabhu'],"['The', 'film', 'follows', 'the', 'journey', 'of', 'three', 'young', 'men,', 'Ramarajan,', 'Vinayagam', 'and', 'Saamikannu,', 'who', 'flee', 'from', 'their', 'remote,', 'conservative', 'village', 'to', 'escape', 'their', 'overly', 'strict', 'families', 'and', 'travel', 'to', 'the', 'international', 'tourist-destination', 'Goa.']",['Comedy']
535,2010-01-29,Jaggubhai,4315506,['K.S.Ravikumar'],"['A', 'veteran', 'cop', 'realizes', 'that', 'he', 'has', 'a', 'daughter', 'in', 'Australia', 'from', 'a', 'love', 'affair', 'that', 'he', 'had', '20', 'years', 'before', 'when', 'he', 'had', 'been', 'to', 'Australia', 'on', 'a', 'mission.']",['Action']
536,2010-02-12,Theeradha Vilaiyattu Pillai,1503178,['Thiru'],"['Karthik,', 'a', 'carefree', 'management', 'graduate,', 'abstains', 'from', 'taking', 'up', 'a', 'job.', 'One', 'day,', 'he,', 'along', 'with', 'his', 'close', 'friends,', 'decides', 'to', 'conduct', 'a', 'straw', 'poll', 'by', 'dating', 'three', 'women', 'and', 'then', 'choosing', 'the', 'best', 'one.']",['Romance']
537,2010-02-12,Rasikkum Seemane,4315998,['R.K.Vidyadaran'],"['The', 'film', 'starts', 'with', 'two', 'ten', 'year', 'old', 'boys,', 'Nandhu', '(Srikanth)', 'and', 'Aravind', '(Aravind', 'Akash),', 'arguing', 'heatedly', 'about', 'Gayathri', '(Navya', 'Nair)', 'and', 'who', 'loves', 'her', 'the', 'most.', 'As', 'the', 'young', 'girl', 'herself', 'remarks,', 'they', 'are', 'all', 'only', 'in', 'seventh', 'standard,', 'and', 'claims', 'she', 'will', 'only', 'fall', 'in', 'love', 'with', 'whoever', 'happens', 'to', 'become', 'a', 'doctor.', 'In', 'the', 'meantime,', ""Gayathri's"", 'father', 'is', 'transferred', 'elsewhere,', 'while', ""Nandhu's"", 'father', 'commits', 'suicide', 'after', 'killing', 'his', 'mother.', 'Nandhu', 'is', 'taken', 'care', 'of', 'his', ""father's"", 'closest', 'friend', '(R.', 'K.', 'Vidyadharan)', 'and', 'as', 'he', 'cannot', 'afford', 'to', 'help', 'the', 'kid', 'become', 'a', 'doctor,', 'he', 'hatches', 'a', 'plan', 'to', 'become', 'a', 'professional', 'blackmailer.', 'A', 'dozen', 'years', 'later', 'and', ""you've"", 'got', 'an', 'adult', 'Nandhu', 'who', 'is', 'a', 'student', 'and', 'professional', 'blackmailer,', 'now', 'operating', 'under', 'the', 'aegis', 'of', 'his', 'guru', 'and', 'his', 'associate', '(Sathyan).', 'Until', 'Gayathri', 're-emerges,', 'but', 'for', ""Nandhu's"", 'distraught,', 'she', 'has', 'already', 'met', 'Aravind', 'who', 'actually', 'has', 'become', 'a', 'doctor.', 'Realisation', 'comes', 'to', 'Nandhu', 'slowly', 'but', 'when', 'all', 'his', 'plans', 'to', 'stop', 'them', 'falling', 'in', 'love', 'backfire,', 'he', 'decides', 'to', 'take', 'some', 'drastic', 'action,', 'blackmailing', 'her', 'into', 'eloping', 'with', 'him', 'but', 'it', 'never', 'occurs', 'to', 'him', 'to', 'marry', 'her.']",['Thriller']
538,2010-02-26,Vinnaithaandi Varuvaayaa,1609168,['GauthamVasudevMenon'],"['An', 'aspiring', 'filmmaker', 'goes', 'through', 'the', 'ups', 'and', 'downs', 'of', 'romance', 'when', 'he', 'falls', 'for', 'a', 'Christian', 'woman', 'who', 'says', 'she', 'only', 'wants', 'to', 'be', 'friends.']","['Drama', ' Romance']"
539,2010-03-05,Kumari Pennin Ulathile,13478544,['S.Kishore'],"['The', 'film', 'begins', 'with', 'an', 'unconscious', 'and', 'wounded', 'Kannan', '(Chandrahassan', 'Jayaprakash)', 'at', 'the', 'Suryalanka', 'Beach', 'being', 'saved', 'by', 'a', 'young', 'woman.', 'In', 'the', 'past,', 'Kannan', 'was', 'a', 'twelfth', 'grade', 'student,', 'he', 'lived', 'with', 'his', 'mother', 'Lakshmi', '(Babilona)', 'and', 'his', 'stepfather', 'Karthikeyan', '(Ajay', 'Rathnam)', 'he', ""couldn't"", 'stand.', 'Kannan', 'fell', 'in', 'love', 'with', 'his', 'collegemate', 'Priya', '(Sippy)', 'who', 'was', 'an', 'orphan', 'and', 'also', 'a', 'housemaid.', 'Paramasivam', '(S.', 'Kishore),', 'a', 'corrupt', 'police', 'officer', 'and', 'an', 'encounter', 'specialist,', 'formed', 'his', 'own', 'kangaroo', 'court', 'and', 'had', 'a', 'strong', 'link', 'with', 'criminals.', 'He', 'then', 'got', 'transferred', 'to', 'Chennai', 'and', 'returned', 'home', 'to', 'his', 'family:', 'his', 'wife', 'Sumithra', '(Meera', 'Vasudevan)', 'and', 'his', 'little', 'son.', 'Paramasivam', 'fell', 'under', 'the', 'spell', 'of', 'the', 'young', 'Priya', 'who', 'lived', 'with', 'them.', 'One', 'night,', 'he', 'tried', 'to', 'rape', 'Priya', 'in', 'his', 'house', 'but', 'she', 'managed', 'to', 'escape.', 'Priya', 'bumped', 'into', 'Kannan', 'and', 'Kannan', 'brutally', 'wounded', 'Paramasivam', 'in', 'his', 'left', 'eye.', ""Paramasivam's"", 'henchmen', 'then', 'attacked', 'Kannan', 'and', 'the', 'lovers', 'got', 'separated.', 'Back', 'to', 'the', 'present,', 'Kannan', 'finally', 'finds', 'Priya', 'in', 'a', 'remote', 'place.', 'Without', 'a', 'place', 'to', 'stay', 'and', 'without', 'money,', 'they', 'are', 'accommodated', 'by', 'an', 'old', 'couple', '(Nassar', 'and', 'Seetha)', 'who', 'had', 'lost', 'their', 'only', 'daughter', 'many', 'years', 'ago.', 'Meanwhile,', 'an', 'enraged', 'Paramasivam,', 'who', 'had', 'lost', 'sight', 'in', 'his', 'left', 'eye,', 'tracks', 'them', 'down', 'in', 'a', 'remote', 'forest.', 'Paramasivam', 'pushes', 'Kannan', 'off', 'a', 'cliff', 'and', 'he', 'forcefully', 'rapes', 'Priya.', 'A', 'vengeful', 'Priya', 'then', 'plucks', 'out', ""Paramasivam's"", 'right', 'eye', 'thus', 'killing', 'him.', 'Kannan', 'who', 'survived', 'the', 'fall', 'returns', 'to', 'his', 'lover.']",['Drama']
540,2010-03-05,Thambikku Indha Ooru,1954877,['Badri'],"['Akil,', 'who', 'runs', 'a', 'restaurant', 'in', 'Singapore,', 'is', 'taken', 'aback', 'when', 'he', 'learns', 'that', 'his', 'dad', 'is', 'not', 'his', 'biological', 'father.', 'He', 'sets', 'out', 'on', 'a', 'journey', 'to', 'Chengalpet', 'to', 'find', 'his', 'biological', 'parents.']",['']
541,2010-03-05,Veerasekaran,4316064,['SathishKumar'],"['A', 'young', 'man', 'from', 'a', 'village', 'comes', 'to', 'Chennai', 'to', 'study', 'and', 'achieve', 'success', 'in', 'his', 'life.', 'However,', 'fate', 'has', 'its', 'own', 'plans', 'for', 'him.']",['']
542,2010-03-12,Azhagaana Ponnuthan,4316062,['Thiru'],"['Parthiban', 'appears', 'in', 'the', 'very', 'first', 'reel', 'recollecting', 'his', 'travels', 'with', 'a', 'woman', 'whom', 'he', 'had', 'developed', 'an', 'affinity', 'in', 'his', 'teens.', 'A', 'flashback', 'takes', 'one', 'to', 'Kodaikanal', 'where', 'Karthik', '(Karteesh)', 'falls', 'instantly', 'for', 'a', 'gorgeous', 'woman', 'called', 'Jennifer', '(Namitha),', 'who', 'is', 'older', 'to', 'him.', 'She', 'is', 'admired', 'and', 'respected', 'by', 'everyone,', 'especially', 'men.', 'It', 'is', 'all', 'but', ""Karthik's"", 'wild', 'imagination', 'is', 'the', 'rest.', 'Karthik', 'sings', 'duets', 'with', 'Jennifer', 'and', 'runs', 'behind', 'her.', 'However', 'in', 'the', 'latter', 'half,', 'he', 'goes', 'into', 'a', 'shell', 'brooding', 'over', 'his', 'love', 'and', 'beloved.', 'Twists', 'and', 'turns', 'reveal', 'that', ""Jennifer's"", 'husband', 'has', 'died', 'in', 'the', 'Indo-Pak', 'war', 'of', '1971.', 'What', 'happens', 'then', 'forms', 'the', 'climax.']",['Romance']
543,2010-03-12,Maathi Yosi,4316056,['NandhaPeriyasamy'],"['Four', 'best', 'friends,', 'Pandi,', 'Mangaa,', 'Kona', 'and', 'Maari,', 'live', 'for', 'each', 'other', 'and', 'are', 'vagabonds.', 'They', 'decide', 'to', 'go', 'to', 'Chennai', 'after', 'they', 'are', 'forced', 'to', 'leave', 'their', 'village', 'for', 'killing', 'their', ""headman's"", 'son.']",['Drama']
544,2010-03-12,Yathumaagi,4316024,['R.Balakumar'],"['Anand', '(Sachin)', 'is', 'an', 'advertisement', 'photographer,', 'he', 'comes', 'across', 'Annalakshmi', '(Sunaina),', 'who', 'is', 'conservative', 'in', 'her', 'looks.', 'After', 'a', 'few', 'initial', 'encounters,', 'the', 'girl', 'develops', 'love', 'for', 'him.But', 'Anand', 'has', 'other', 'plans.', 'The', 'mystery', 'is', 'soon', 'unraveled', 'and', 'is', 'made', 'known', 'that', 'Anand', 'hails', 'from', 'a', 'family', 'of', 'doctors.', 'When', 'everyone', 'thinks', 'Anand', 'will', 'tie', 'the', 'knot', 'to', 'Annalakshmi,', 'the', 'twist', 'occurs', 'in', 'the', 'form', 'of', 'Anand', 'accepting', 'an', 'arranged', 'marriage.', 'What', 'transpires', 'between', 'the', 'lead', 'couple', 'forms', 'the', 'rest', 'of', 'the', 'story', 'which', 'ends', 'in', 'an', 'interesting', 'climax.']",['Romance']
545,2010-03-19,Kacheri Arambam,3627030,['Thiraivannan'],"['Paari,', 'a', 'man', 'with', 'a', 'good', 'heart,', 'goes', 'about', 'doing', 'good', 'deeds', 'to', 'all', 'he', 'meets.', 'Hoping', 'to', 'earn', 'better,', 'he', 'moves', 'to', 'Chennai.', 'There', 'he', 'falls', 'madly', 'in', 'love', 'with', 'Madhi.']","['Action', ' Comedy', ' Drama']"
546,2010-03-19,Mundhinam Paartheney,4316008,['MagizhThirumeni'],"['Sanjay', 'wants', 'a', 'wife', 'who', 'is', 'educated', 'but', 'traditional.', 'Unfortunately,', 'all', 'his', 'attempts', 'to', 'impress', 'the', 'two', 'girls', 'of', 'his', 'choice', 'fail.', 'Later,', 'his', 'colleague', 'Anu', 'enters', 'his', 'life.']","['Comedy', ' Romance']"
547,2010-03-26,Padagasalai,13478562,['J.Tamil'],"['Melkattapattu', 'and', 'Keelkattapattu,', 'two', 'small', 'villages', 'near', 'Karaikudi,', 'are', 'in', 'conflict', 'after', 'a', 'clash', 'that', 'happened', 'twenty', 'years', 'ago.', 'The', 'elders', 'of', 'both', 'villages', 'hate', 'each', 'other,', 'whereas', 'the', 'youngsters', 'act', 'like', 'they', 'are', 'enemies', 'but', 'are', 'good', 'friends', 'and', 'want', 'the', 'conflict', 'to', 'end.', 'Muthu', '(Satya),', 'Pugazh', '(Aravind)', 'and', 'Madhumitha', '(Preethi', 'Pushpan)', 'who', 'are', 'from', 'different', 'villages', 'study', 'in', 'the', 'same', 'college', 'and', 'are', 'friends,', 'while', 'the', ""politician's"", 'son', 'Vijay', '(R.', 'Sanjay)', 'adds', 'fuel', 'to', 'the', 'fire', 'in', 'the', 'conflict.', 'Thereafter,', 'their', 'college', 'organized', 'a', 'NSS', 'camp', 'and', 'the', 'newly', 'joined', 'student', 'Abirami', '(Iniya)', 'joins', 'them.', 'During', 'the', 'camp,', 'Pugazh', 'falls', 'in', 'love', 'with', 'Abirami', 'and', 'he', 'proposes', 'his', 'love,', 'but', 'Abirami', 'declines', 'despite', 'having', 'a', 'crush', 'on', 'him.', 'Abirami', 'turns', 'out', 'to', 'be', 'the', 'daughter', 'of', 'Devaraj', 'and', 'Devi.', 'In', 'the', 'past,', 'Devaraj', 'and', 'Devi,', 'who', 'were', 'from', 'Melkattapattu', 'and', 'Keelkattapattu,', 'fell', 'in', 'love', 'with', 'each', 'other.', 'Most', 'of', 'the', 'villagers', 'supported', 'their', 'love', 'but', 'a', 'few', 'ones', 'tried', 'to', 'stop', 'the', 'marriage.', 'During', 'a', 'kabaddi', 'match,', 'the', ""Melkattapattu's"", 'team', 'and', 'the', ""Keelkattapattu's"", 'team', 'had', 'a', 'violent', 'fight', 'and', 'they', 'started', 'to', 'hate', 'each', 'other', 'afterwards.', 'Devaraj', 'and', 'Devi', 'had', 'no', 'choice', 'but', 'to', 'elope.', 'When', 'Muthu', 'and', 'Pugazh', 'come', 'to', 'know', 'about', ""Abirami's"", 'true', 'identity,', 'they', 'decide', 'to', 'fight', 'for', 'marrying', 'her', 'and', 'the', 'villages', 'are', 'in', 'for', 'another', 'split.', 'So', 'the', 'villagers', 'try', 'to', 'solve', 'the', 'problem', 'by', 'arranging', 'a', 'kabaddi', 'match', 'and', 'the', 'winner', 'of', 'the', 'match', 'will', 'marry', 'Abirami.', 'Vijay', ""doesn't"", 'want', 'the', 'villagers', 'to', 'live', 'peacefully', 'so', 'he', 'has', 'a', 'brutal', 'fight', 'with', 'Muthu', 'and', 'Pugazh,', 'and', 'they', 'beat', 'Vijay', 'up.', 'Pugazh', 'wins', 'the', 'match', 'and', 'Muthu', 'genuinely', 'accepts', 'his', 'defeat.', 'The', 'film', 'ends', 'with', 'the', 'villagers', 'making', 'peace', 'and', 'living', 'in', 'harmony.']",['Drama']
548,2010-04-02,Paiyaa,1496832,['Linguswamy'],"['Shiva,', 'an', 'engineering', 'graduate,', 'is', 'not', 'serious', 'about', 'his', 'job', 'or', 'future', 'even', 'when', 'his', 'friends', 'advise', 'him', 'about', 'life.', 'He', 'falls', 'in', 'love', 'with', 'a', 'girl', 'he', 'saw', 'at', 'a', 'bus', 'stop', 'and', 'finally', 'gets', 'to', 'ride', 'with', 'her', 'in', 'a', 'car.']","['Action', ' Adventure', ' Drama', ' Romance']"
549,2010-04-09,Sivappu Mazhai,4316116,['V.Krishnamurthy'],"['Nandan,', 'a', 'Sri', 'Lankan', 'young', 'man,', 'kidnaps', 'the', ""minister's"", 'daughter,', 'Meera.', 'Later,', 'he', 'demands', 'the', 'release', 'of', 'a', 'Sri', 'Lankan', 'national', 'in', 'exchange', 'for', 'the', 'girl.']",['Action']
550,2010-04-23,Bayam Ariyaan,13478578,['Prathesh'],"['Police', 'Inspector', 'Mithran', '(Kishore)', 'makes', 'money', 'on', 'the', 'side', 'by', 'hiring', 'jobless', 'youngsters', 'in', 'the', 'area.', 'The', 'jobless', 'Vinoth', '(Mahesh', 'Raja),', 'also', 'known', 'as', 'Koni,', 'along', 'with', 'his', 'friends,', 'indulges', 'in', 'criminal', 'activities', 'like', 'extortion', 'and', 'rowdyism', 'to', 'fill', 'the', 'pocket', 'of', 'the', 'corrupt', 'cop', 'Mithran.', 'Despite', 'his', 'penchant', 'for', 'money,', 'Mithran', 'has', 'a', 'soft', 'side:', 'he', 'cherishes', 'his', 'wife', 'Ramya', '(Devi', 'Kiruba)', 'more', 'than', 'anything.', 'Regarding', 'Vinoth,', 'he', 'enjoys', 'drinking', 'and', 'spending', 'time', 'in', 'brothels.', 'He', 'is', 'cruel', 'even', 'to', 'his', 'mother', 'Saraswathi', '(Saranya', 'Ponvannan),', 'whom', 'he', 'beats', 'up,', 'ill-treats,', 'cheats,', 'and', 'robs.', 'Vinoth', 'then', 'falls', 'under', 'the', 'spell', 'of', 'the', 'college', 'student', 'Nivedha', '(Udhayathara).', 'He', 'woos', 'her', 'in', 'an', 'unusual', 'fashion,', 'and', 'surprisingly,', 'Nivedha', 'slowly', 'falls', 'for', 'him', 'too.', 'The', 'youngster', 'Pazham', '(Manikandan)', 'is', 'also', 'part', 'of', ""Mithran's"", 'team.', 'He', 'hates', 'Vinoth', 'and', 'can', 'do', 'anything', 'for', 'money.', 'Mithran', 'then', 'played', 'a', 'double', 'game:', 'he', 'assigned', 'Vinoth', 'with', 'the', 'task', 'of', 'killing', 'the', 'local', 'don', 'Bobby', '(Ponnambalam).', 'However,', 'Mithran', 'himself', 'warns', 'Bobby', 'about', 'it.', 'Bobby', 'tries', 'to', 'stab', 'Vinoth', 'from', 'behind,', 'but', 'Vinoth', 'shoots', 'Bobby', 'dead.', 'One', 'day,', 'during', 'a', 'fight', 'with', 'other', 'goons,', 'Vinoth', 'throws', 'a', 'glass', 'bottle', 'towards', 'his', 'offender,', 'but', 'it', 'lands', 'on', 'his', 'mother', 'Saraswathi.', 'The', 'bottle', 'cuts', 'her', 'throat,', 'and', 'she', 'dies', 'on', 'the', 'spot.', 'Distraught', 'by', 'the', 'loss', 'of', 'his', 'mother,', 'Vinoth', 'feels', 'remorseful', 'and', 'finally', 'understands', 'the', 'value', 'of', 'his', 'mother.', 'Mithran', 'assigned', 'Pazham', 'to', 'kill', 'the', 'police', 'commissioner,', 'but', 'he', 'botched', 'the', 'mission,', 'and', 'Mithran', 'gives', 'refuge', 'to', 'Pazham', 'in', 'his', 'home.', 'Pazham,', 'who', 'was', 'sexually', 'aroused', 'by', 'Ramya,', 'brutally', 'rapes', 'her', 'and', 'escapes', 'from', 'the', 'place.', 'A', 'vengeful', 'Mithran', 'tracks', 'Pazham', 'down', 'and', 'kills', 'him.', 'The', 'police', 'are', 'ordered', 'to', 'encounter', 'all', 'the', 'rowdies', 'in', 'the', 'area,', 'including', 'Vinoth,', 'and', 'they', 'shot', 'all', 'the', 'rowdies.', 'Mithran', 'decides', 'to', 'kill', 'Vinoth,', 'but', 'Vinoth', 'murders', 'him', 'after', 'a', 'lengthy', 'fight.']",['Drama']
